sculpture|n. 雕刻（术）；雕塑品；雕刻品；v. 雕塑；刻蚀
draw|v. 拉；拽；画；提取；吸引
depict|v. 描述；描绘
describe|v. 描述
carve|v. 雕刻；切开
improvise|v. 即兴创作；即兴表演；临时准备
musical|adj. 音乐的；擅长音乐的；喜欢音乐的；悦耳的；n. 音乐剧；音乐歌舞片
classical|adj. 古典的
jazz|n. 爵士乐
rock|n. 岩石；摇滚乐；v. （使）摇动；震撼；（使）摇晃
hip-hop|n. 街舞；嘻哈文化；adj. 嘻哈的；嘻哈文化的
pop|n. 砰的一声；流行音乐；汽水；v. 发出砰的一声；突然地行动；adj. 流行的；通俗的；adv. 砰地
lyric|n. 抒情诗；歌词；adj. 抒情的
band|n. 乐队；带子；一伙
solo|n. 独奏；独唱；独舞；单独表演；adj. 单独的；独唱的；独奏的；adv. 单独地；独自地；独奏地
melody|n. 旋律；曲调
rhythm|n. 节奏；韵律
tone|n. 音调；色调；语气；氛围；强健状况；v. 使协调；使健壮
tune|v. 调整；调音；n. 曲调；调子
disc|n. 圆盘；磁碟；唱片
piano|n. 钢琴
violin|n. 小提琴
cello|n. 大提琴
guitar|n. 吉他
harmonica|n. 口琴
trumpet|n. 喇叭；小号；v. 宣扬；吹嘘
drum|n. 鼓；v. 敲打
flute|n. 长笛
competition|n. 竞争；比赛
tournament|n. 锦标赛；比赛；联赛
Olympic|adj. 奥林匹克的
sponsor|n. 赞助商；发起人；v. 赞助；主办
patron|n. 赞助人；资助人；老主顾
athlete|n. 运动员；田径运动员
champion|n. 冠军；优胜者；拥护者；v. 拥护；支持
spectator|n. 观众；旁观者
volunteer|n. 志愿者；v. 自愿做
famous|adj. 著名的；出名的
well-known|adj. 众所周知的；著名的
energetic|adj. 精力旺盛的；有活力的
vigorous|adj. 精力充沛的；茂盛的
stadium|n. 体育场；运动场
gym|n. 健身房；体育馆
training|n. 训练；培训；锻炼；v. 训练；培训； “train”的现在分词
exercise|n. 练习；锻炼；运动；行使；v. 运用；使用；锻炼；使担忧
indoor|adj. 户内的；室内的
outdoor|adj. 户外的
mobile|adj. 可移动的；易变的
movement|n. 活动；运动；动作；乐章
yoga|n. 瑜伽
sprawl|v. 伸开四肢；蔓延；杂乱无序地拓展；n. 伸开四肢；蔓延；杂乱无序的拓展
stretch|v. 伸展；延伸；持续；n. 伸展；弹性；一段
strain|n. 压力；拉伤；拉力；（动植物的）品种；v. 损伤；竭力；拉紧
chess|n. 国际象棋
badminton|n. 羽毛球运动；羽毛球
golf|n. 高尔夫球
billiards|n. 台球
soccer|n. 足球
tennis|n. 网球
volleyball|n. 排球
hockey|n. 曲棍球
goal|n. 目标；进球得分；球门
bat|n. 蝙蝠；球拍；球棒；v. 击（球）
racket|n. 喧哗；球拍；v. 吵闹；用球拍打
kick|n. 踢；踹；v. 踢；踹
knock|v. 敲；撞；击；打；n. 撞击；敲击
flip|v. 快速翻转；迅速按；轻弹；轻击；n. 浏览；空翻；轻抛；捻掷；adj. 轻率的；无礼的；冒失的
pitch|v. 投掷；扎营；（猛地）向前倾跌；力荐（某主张）；n. 球场；程度（¸高点）；音高；沥青；宣传论点
throw|v. 扔；抛；丢；投；n. 扔；抛；摔；投
toss|v. （随意地）抛掷；向后甩
slide|v. （使）滑动；下滑；n. 幻灯片；滑梯
slip|v. 滑倒；滑落；溜走；悄悄地放；n. 滑倒；溜走；疏忽；纸片
glide|v. 滑行；滑动；滑翔；轻快无声地移动；n. 滑行；滑动；滑翔；滑音
tumble|v. 跌倒；摔倒；暴跌；n. 摔倒；混乱；暴跌
ski|v. 滑雪
skate|v. 溜冰；n. 旱冰鞋
cycling|n. 骑自行车；v. 循环；骑自行车；“cycle”的现在分词
dive|v. 潜水；跳水；暴跌；n. 潜水；跳水；暴跌
drift|v. 飘；漂流；漂移；n. 流动；趋势
jump|n. 跳；跳跃；v. 跳；跳跃
leap|v. 跳跃；n. 跳跃
plunge|v. 投入；跳入；n. 跳进；骤降
hop|v. 单腿跳；跳跃；齐足跳；跃过；n. 跳跃；蹦跳；啤酒花
bounce|v. 弹跳；反弹；n. 弹跳；跳动
tent|n. 帐篷；帐棚
camp|n. 营地；阵营；兵营；v. 宿营；露营；使扎营（住宿）
picnic|n. 野餐；v. 去野餐
hunt|v. 打猎；搜寻
race|n. 种族；赛跑；竞争；v. 比赛；快速移动
marathon|n. 马拉松赛跑；持久赛跑；耐力赛
pedestrian|n. 行人；步行者；adj. 步行的；呆板的；平淡无奇的
pace|n. 一步；步伐；步速；v. 踱步；调整步调
step|n. 步；步骤；踏级；步伐；v. 踩；踏；行走
excursion|n. 远足；短途旅行；涉猎某事
cruise|v. 乘船游览；航游；缓慢行进；n. 乘船游览；航游
trip|n. 旅行；旅程；v. 绊倒；出差错；轻快地走
vacation|n. 假期；度假
hike|n. 远足；（费用）增加；v. 远足；（费用）增加
jog|v. 慢跑；轻碰；轻撞；n. 慢跑；轻碰；轻撞
stride|v. 大步行走；跨一大步；n. 大步；步伐
wander|v. 徘徊；漫游
linger|v. 徘徊；逗留；流连；磨蹭
lag|v. 缓慢移动；滞后；n. 时间间隔
climb|v. 攀爬；爬升
pull|v. 拉；拖；牵；拔；n. 拉；拖；牵；拔
drag|v. 拖；硬拉；拖沓；n. 累赘；阻力
bend|v. （使）弯曲；弯腰；n. 弯曲处
bow|n. 弓；蝴蝶结；鞠躬；v. （使）鞠躬
stuff|n. 东西；原料；v. 塞；填充
item|n. 项目；条款；一则； 一件物品或商品
merchandise|n. 商品；货物；v. 推销；销售
souvenir|n. 纪念品；纪念物
artefact|n. 人工制品；手工艺品；加工品
material|n. 材料；原料；adj. 物质的
raw|adj. 生的；未加工处理过的
crude|adj. 未加工的；粗鲁的；简陋的
necessity|n. 需要；必需品
outfit|n. 全套装备；整套服装；配备；机构；v. 装备；配置设备；供给服装
kit|n. 成套工具；配套元件；装备
utensil|n. 用具；器具
garbage|n. 垃圾；废物
rubbish|n. 垃圾；废物
trash|n. 垃圾；无价值的东西；v. 丢弃；损坏；诋毁
recycle|v. 再循环
reuse|n. 回用；重复使用；再次使用；v. 再使用；重复使用
litter|n. 垃圾；杂物；一窝小崽；担架；v. 乱扔；乱丢杂物
waste|n. 垃圾；废物；浪费；v. 浪费；白费；糟蹋；adj. 荒芜的；废弃的；丢弃的
junk|n. 废旧杂物；无价值的东西
landfill|n. 垃圾填埋（场）；垃圾堆填（区）
sewerage|n. 排水系统；污水
detergent|n. 洗涤剂；洗衣粉；去垢剂
lotion|n. 洗剂；洗液；乳液；护肤液
shampoo|n. 洗发水；洗发精；洗发香波；v. 洗头发
soap|n. 肥皂
tub|n. 桶；盆；浴盆
plug|n. 插头；塞子；栓；宣传；v. 堵；塞；插上；大肆宣传
tap|n. 水龙头；轻拍；轻敲；轻击；v. 轻拍；轻敲；利用；提取
pipe|n. 管子；管道；烟斗；v. 吹笛；以管输送
tube|n. 管子；管状物；[英]地铁；电视机
mop|n. 拖把；洗碗刷；乱蓬蓬的头发；v. 用拖把拖；擦
broom|n. 扫帚
sweep|v. 扫；打扫；掠过；扫荡；n. 扫；打扫；掠过；席卷
mattress|n. 褥垫；床垫
carpet|n. 地毯
rug|n. 小地毯；垫子
mat|n. 垫子；席子
cushion|n. 靠垫；软垫；缓冲物；v. 加衬垫；对…起缓冲作用；减轻…
pad|n. 垫；爪垫；便笺簿；v. 放轻脚步走
blanket|n. 毛毯；厚的覆盖物；adj. 包括所有的；v. 覆盖
quilt|n. 被褥；被子
sheet|n. 薄板；被单；纸张；（薄）片
pillow|n. 枕头
sponge|n. 海绵动物；海绵块；v. 用海绵揩拭
towel|n. 毛巾；手巾
staple|n. 订书钉；主要产品；主要部分；主食；v. 用订书机装订；adj. 主要的；重要的
nail|n. 钉子；指甲；v. 钉；抓住；使固定
razor|n. 剃须£；刮脸£
shave|v. 刮；剃
fuse|n. 保险丝；导火线；引信；v. 由于保险丝烧断而电路不通；熔接；结合
cable|n. 电缆；钢索
cord|n. 细绳；绳索
strand|n. 一缕；一股；方面；海滨；河岸；v. 使滞留；使搁浅
match|n. 比赛；火柴；v. 相配
candle|n. 蜡烛
wax|n. 蜡；v. 给…上蜡
portfolio|n. 文件夹；公事包；作品集；部长职务；投资组合
paperback|n. 平装书；平装本
pamphlet|n. 小册子
tissue|n. 组织；纸巾；薄纸
cover|v. 遮盖；包括；报道；n. 封面；遮盖物；庇护所
Xerox|n. 施乐复印机（商标名称）；静电复印；v. 复印；影印
duplicate|v. 复制；复印；再做一次；n. 副本；复制品；完全一样的东西；adj. 复制的；副本的；完全一样的
memorandum|n. 备忘录；便笺
stationery|n. 文具
glue|n. 胶；胶水；v. 胶合；粘合；紧附于
ink|n. 油墨；墨水；v. 给…上油墨
rubber|n. 橡胶；橡皮；橡皮擦
scissors|n. 剪£
shear|v. 剪（羊毛）；剪切
edge|n. 边缘；边沿；锋；刃；锋利；优势；v. 使锋利；使侧着移动
rim|n. 边；缘
element|n. 元素；要素；成分
factor|n. 因素；要素；因数；代理人；倍数；系数；v. 把…因素包括进去；分解成因子；做代理商（或管家）
section|n. 部分；部门；章节
tag|n. 标记；标签；捉人游戏；v. 加标签于；把…称作；紧随；连接
label|n. 标签；v. 用标签标明
badge|n. 徽章
bolt|n. 插销；螺栓；闪电；v. 用插销闩上
knob|n. 球形把手；旋钮；疙瘩；节；v. 鼓起；使有球形突出物
handle|v. 处理；操纵；n. 柄；把手
shutter|n. 百叶窗；（照相机的）快门
curtain|n. 帷幕；窗帘
pane|n. 一块窗格玻璃
opacity|n. 不透明；费解；晦涩
jar|n. 缸；坛子；（玻璃）罐子；广口瓶；v. （使）震动；令人不快；冲突；不一致
barrel|n. 桶；枪管
bucket|n. 水桶；吊桶
pail|n. 桶；一桶之量
phone|n. 电话；v. 打电话
bell|n. 钟（声）；铃（声）
camera|n. 照相机；摄像机
portable|adj. 便携式的；手提的；n. 便携式打字机
spotlight|n. 聚光灯；公众注意的中心；v. 聚光照明； 使公众注意；使突出醒目
lantern|n. 灯笼；提灯
bulb|n. 电灯泡；球茎状物；球茎；鳞茎
flashlight|n. 手电筒；闪光灯
refrigerator|n. 冰箱
fridge|n. 冰箱
vacuum|n. 真空；空虚；v. 用真空吸尘器打扫
fan|n. 风扇；迷；v. 煽动；吹拂
switch|v. 转换；n. 开关
hurdle|n. 跨栏；障碍；难关；v. 越过障碍；克服
fence|n. 篱笆；栅栏；围栏；v. 用篱笆围住；防护；击剑
pedal|n. 踏板；踩踏板；v. 用脚踏动
shelf|n. 架子；搁板
ladder|n. 梯子；阶梯
lift|v. 举起；抬起；提起；解除；n. 电梯；搭便车
stool|n. 凳子；粪便
drawer|n. 抽屉；起草者；开票人
umbrella|n. 伞；雨伞
raincoat|n. 雨衣
dredge|v. 疏浚；挖掘；n. 挖泥船；疏浚机
can|v. 能；n. 金属罐
mill|n. 磨坊；磨粉机；面粉厂；工厂；纺织厂；碾碎器；v. 碾碎；磨碎
forge|v. 伪造；制造；建立（联系等）；n. 锻造车间
alloy|n. 合金；v. 把…铸成合金
metal|n. 金属
iron|n. 铁；铁器；熨斗；镣铐；adj. 铁制的；坚强的；顽强的；v. 熨烫；用铁装备
lead|v. 领导；带领；导致；n. 铅
brass|n. 黄铜；黄铜制品；厚脸皮
bronze|n. 青铜；青铜色；adj. 青铜色的
cement|n. 水泥；胶合剂；黏固粉；v. 用水泥涂；粘牢；巩固
lime|n. 石灰；酸橙
plaster|n. 灰泥；膏药；熟石膏；v. 涂以灰泥；敷以膏药
leather|n. 皮革
plastic|n. 塑料；adj. 塑料的；可塑的；不自然的
fibre|n. 纤维
fabric|n. 织物；布料；构造；（建筑物的）结构
knit|v. 编织；编结
weave|v. 编织；编制
canvas|n. 帆布；帆布画布
linen|n. 亚麻布；亚麻织品；adj. 亚麻布制的；亚麻色的
cotton|n. 棉；棉花；棉布
nylon|n. 尼龙
lumber|n. 木材；v. 笨拙地移动；伐木
wooden|adj. 木制的；木头的；生硬笨拙的
mine|n. 矿；地雷；pron. 我的（东西）；v. 采矿；埋地雷
pit|n. 坑；凹洞；矿井；v. 使凹陷
fuel|n. 燃料；燃油；刺激因素；v. 加燃料；加剧
lubricate|v. 润滑；加润滑油于
diamond|n. 钻石；菱形；金刚石
crystal|n. 水晶；结晶；adj. 晶体的
inferior|adj. 较差的；次等的；下级的
counterfeit|adj. 伪造的；v. 仿造，伪造；n. 赝品
fake|n. 赝品；假货；冒充者；v. 伪造；假装；冒充；adj. 假的；冒充的；伪造的
fragile|adj. 易碎的；不牢固的；脆弱的
miniature|adj. 微型的；小型的；v. 使成小型；n. 微型
available|adj. 可获得的；可用的；有空的
durable|adj. 耐用的；持久的
fashion|n. 时尚；流行；姿态；方式；v. 制作；把...塑造成；使适应
style|n. 风格；样式；方式；文体
trend|n. 趋势；走向；v. 倾向
tendency|n. 趋势；倾向
popularity|n. 普及；流行
vogue|n. 时髦；时兴
prevail|v. 获胜；盛行；劝服
model|n. 模型；模特儿；模范；型号；v. 将…做成模型；当模特儿
icon|n. 图标；画像；雕像；圣像；偶像
idol|n. 偶像；神像
luxury|n. 奢华；奢侈品；难得的享受
extravagant|adj. 奢侈的；过度的
jewellery|n. 珠宝；首饰
jewel|n. 宝石；珠宝
gem|n. 宝石；珍品；受人重视者；v. 饰以宝石
jade|n. 玉；翡翠
adorn|v. 装饰；佩戴；使美观
ornament|n. 装饰；装饰品；v. 装饰；美化
embellish|v. 美化；装饰；渲染
embroider|v. 刺绣；绣（花）；加以渲染（或润色）
hairdressing|n. 理发；理发业
pigment|n. 色素；颜料
dye|v. 给...染色 ；n. 染料
masquerade|n. 化妆舞会；伪装；v. 伪装；冒充
veil|n. 面纱；遮盖物；v. 蒙上面纱；隐藏；掩饰
costume|n. 服装；衣服；戏服；v. 给…穿上服装
fascinate|v. 强烈吸引住；使着迷
decent|adj. 像样的；体面的；正派的
exquisite|adj. 精美的；细腻的；强烈的
grace|n. 优雅；恩宠
elegance|n. 高雅；典雅；优雅
perfect|adj. 完备的；完美的；v. 使完美
appearance|n. 出现；露面；外观；外表
cosmetics|n. 化妆品；美容品；“cosmetic”的复数
make-up|n. 化妆品；性格；构成；补考
handsome|adj. 英俊的；丰厚的
charming|adj. 迷人的；娇媚的；v. 使着迷；“charm”的现在分词
pretty|adv. 很；相当；adj. 漂亮的
beautiful|adj. 漂亮的
ugly|adj. 丑陋的；难看的
dress|n. 连衣裙；衣服；v. （给…）穿衣服
clothe|v. 给...穿衣；供给衣服
uniform|adj. 一致的；统一的；n. 制服
garment|n. 衣服；外衣；v. 给…穿衣服
laundry|n. 洗衣店；要洗的衣物
wardrobe|n. 衣柜；衣橱
overall|adv. 全部；总计；大致上；n. （工作时穿的）罩衣；adj. 总的；全面的；总体的
overcoat|n. 大衣；外套
robe|n. 长袍；v. （使）穿上长袍
gown|n. 长袍；礼服；长外衣
sweater|n. 毛衣
jacket|n. 夹克衫
skirt|n. 裙子；下摆；边缘；v. 位于…的边缘；绕着…走；避开
jeans|n. 牛仔裤
trousers|n. 裤子；长裤
clasp|n. 钩；扣；紧握；紧抱；v. 抱紧；握紧；扣紧
button|n. 纽扣；按钮
glove|n. 手套
hat|n. 帽子
cap|n. 帽子；v. 覆盖…的顶部
brim|n. 边；边缘；帽边；v. （装）满；（使）溢出
scarf|n. 围巾；头巾；v. 围（围巾）；披（披巾）
handkerchief|n. 手帕；方巾
purse|n. 钱包；钱袋；女用小包；资金；v. 噘嘴
wallet|n. 钱包；皮夹；钱夹
vest|n. 背心；马甲；汗衫；v. 授予；使穿衣
wrap|v. 包；缠绕；覆盖；穿外衣；遮蔽；n. 外套；围巾；包裹；包装材料
cloak|n. 斗篷；掩护物；v. 隐瞒；掩饰
collar|n. 衣领；领子；v. 抓住；给....上领子
sleeve|n. 袖子
sock|n. 短袜
stocking|n. 长袜
slipper|n. 拖鞋
boot|n. 靴子；长筒靴
lace|n. 鞋带；饰带；花边；缎带；v. 系带子；饰以花边
tailor|v. 剪裁；缝制；调整使适应；n. 裁缝
sew|v. 缝制；缝补
spin|v. 纺（纱）；旋转；疾驰；n. 旋转
stitch|n. 针脚；缝线；一针；v. 缝；缝合
needle|n. 针
pin|n. 大头针；别针；v. （用大头钉等）固定
string|n. 弦；线；一连串
thread|n. 线；线索；思路；v. 穿线于；穿过
strap|n. 带子；皮带；皮条；v. 用带缚住；包扎
stripe|n. 条纹；类型
ribbon|n. 缎带；带状物；丝带
belt|n. 腰带；皮带；传送带
chain|n. 链条；链子；v. 用铁链锁住
bracelet|n. 手镯
necklace|n. 项链
bead|n. 有孔的小珠；珠状物；滴；v. 用珠装饰；形成珠状
textile|n. 纺织品；纺织业
velvet|n. 天鹅绒；丝绒；adj. 天鹅绒的
wool|n. 羊毛；毛线
patch|n. 补丁；一小片；小块地；v. 打补丁；缝补
rag|n. 旧布，破布
shabby|adj. 破旧的；肮脏破烂的；衣衫褴褛的
tight|adj. 紧的；adv. 紧紧地
colour|n. 颜色；v. 着色
white|adj. 白色的；n. 白色
yellow|adj. 黄色的；n. 黄色
brown|adj. 褐色的；棕色的；n. 褐色；棕色
grey|adj. 灰色的；暗淡的；n. 灰色；暗淡
pink|n. 粉红色；adj. 粉红色的
purple|n. 紫色；adj. 紫色的
tan|n. 晒成棕褐色的肤色；adj. 棕褐色的；棕黄色的；v. 将皮肤晒成棕褐色
fade|v. 逐渐消失；褪色；凋谢
stain|n. 污点；v. 玷污
blot|n. 污点；墨渍；v. （用纸或布）吸干；弄脏
figure|n. 数字；身材；重要或有名的人物；v. 计算；认为；弄懂
slender|adj. 苗条的；微薄的
slight|adj. 轻微的；微小的；细瘦的；n. 轻慢；v. 轻视
food|n. 食物
diet|n. 日常饮食；v. 节制饮食
appetite|n. 胃口；食欲；嗜好；爱好
treat|v. 对待；招待；治疗；n. 款待
cater|v. 迎合；满足需要；供应酒菜
provision|n. 供应；预备；储粮；规定；条款
edible|adj. 可食用的；可以吃的
recipe|n. 食谱；烹饪法；处方；秘诀
restaurant|n. 餐厅；餐馆
refectory|n. 食堂；餐厅
cafeteria|n. 自助餐厅；自助食堂
buffet|n. 自助餐；饮食柜台；v. 反复敲打；连续猛击
barbecue|n. 户外烧烤；烤肉；烤架；v. 烧烤
supper|n. 晚饭；晚餐
banquet|n. 宴会；盛宴
refreshment|n. 茶点和饮料；提神；心旷神怡
snack|n. 小吃；点心；快餐
appetiser|n. 开胃菜；开胃品
cuisine|n. 烹饪；菜肴；烹调风格
menu|n. 菜单
order|n. 顺序；条理；订单；命令；（生物学的）目；v. 订购；命令；点餐；整理
takeaway|n. 外卖餐馆；外卖食物
chef|n. 主厨；厨师
gourmet|n. 美食家
vegetarian|n. 素食者；食草动物；adj. 素食者的；素菜的
cutlery|n. 餐具（£、叉和匙）
silver|n. 银；银色；银器；adj. 银的；银色的；v. 镀银于；使 ... 成银色
ceramic|n. 陶瓷制品；陶瓷器；adj. 陶质的；制陶的
porcelain|n. 瓷；瓷器
bowl|n. 碗；一碗…；碗状物；v. 投掷；滚动
dish|n. 盘；碟；菜肴
saucer|n. 茶托；碟子
tray|n. 托盘；浅盘
fork|n. 叉子；分岔；分支；v. 分岔；用叉子叉
knife|n. £
spoon|n. 勺子；汤匙
glass|n. 玻璃；玻璃杯
mug|n. （有柄的）大杯；v. 对…行凶抢劫
kettle|n. 水壶
pan|n. 平底锅
pot|n. 壶；锅；罐；瓢；盆；v. 罐装；栽入盆中；射杀
stove|n. 火炉
furnace|n. 熔炉；火炉
oven|n. 烤箱；烤炉
tin|n. 锡；罐头
lid|n. 盖子
drink|v. 喝；喝酒；n. 饮料；酒
beverage|n. 饮料
juice|n. 果汁
soda|n. 苏打；苏打水
coffee|n. 咖啡
alcohol|n. 酒精；乙醇；含酒精的饮料
liquor|n. 酒；烈酒
whisky|n. 威士忌
brandy|n. 白兰地
drunk|adj. 喝醉的；v. 喝；喝酒；“drink”的过去分词
tobacco|n. 烟草；烟叶
cigarette|n. 香烟；纸烟
sober|adj. 清醒的；严肃的；素淡的；v. （使）清醒，变得持重
vegetable|n. 蔬菜
tomato|n. 西红柿；番茄
potato|n. 土豆；马铃薯
pea|n. 豌豆
bean|n. 豆；豆科植物
cucumber|n. 黄瓜
cabbage|n. 卷心菜
onion|n. 洋葱
mushroom|n. 蘑菇；v. 迅速增长
eggplant|n. 茄子
carrot|n. 胡萝卜
turnip|n. 芜菁；萝卜
radish|n. 小萝卜
peel|n. 果皮；v. 剥落；去皮
strip|v. 剥去；剥夺；脱衣；n. 长条；条状
hull|n. 外壳；皮；船身；船体；v. 去壳
cherry|n. 樱桃；樱桃树；adj. 樱桃色的
berry|n. 浆果
grape|n. 葡萄
papaya|n. 木瓜
peach|n. 桃子；桃树；桃红色
pear|n. 梨子
plum|n. 梅子；李子；紫红色；青紫色；令人垂涎的东西；adj. 令人垂涎的；吸引人的
orange|adj. 橙色的；n. 橙色；橙子
melon|n. 瓜；甜瓜
lemon|n. 柠檬；柠檬色
kiwi|n. 几维鸟；奇异果
crop|n. 农作物；收成；v. 修剪；种植；收割
corn|n. 玉米；谷物
grain|n. 谷物；颗粒
wheat|n. 小麦；小麦色
reap|v. 收割；收获；获得
flour|n. 面粉
porridge|n. 粥；麦片粥
paste|n. 面团；浆糊；v. 裱糊；粘贴
livestock|n. 家畜；牲畜
chicken|n. 鸡肉；鸡
turkey|n. 火鸡
beef|n. 牛肉
pork|n. 猪肉
mutton|n. 羊肉
sausage|n. 香肠；腊肠
fish|n. 鱼；鱼肉；v. 钓鱼；捕鱼
pond|n. 池塘
rod|n. 杆；棒
dairy|adj. 牛奶的；乳品的；n. 乳品店
milk|n. 奶；v. 挤奶
yogurt|n. 酸奶；酵母乳
cream|n. 奶油；乳脂；护肤霜
cheese|n. 奶酪
butter|n. 黄油；奶油；v. 涂黄油于...上
salad|n. 色拉；沙拉
sandwich|n. 三明治
hamburger|n. 汉堡包
loaf|n. 一条（面包）；v. 游荡；虚度光阴
pie|n. 果馅饼
pizza|n. 比萨饼；披萨；意大利薄饼
pasta|n. 意大利面食
spaghetti|n. 意大利式细面条
soup|n. 汤
pudding|n. 布丁
biscuit|n. 饼干
jam|n. 果酱；堵塞；困境；v. 挤紧；使堵塞；猛地做
nut|n. 坚果；螺母；疯子；着迷的人
chocolate|n. 巧克力；adj. 巧克力的
ice cream|n. 冰淇淋
vanilla|n. 香草；香草精；adj. 寻常的；无特色的
mustard|n. 芥末；芥末酱
wasabi|n. 芥末
pepper|n. 胡椒粉；辣椒；v. 使布满；向…不断射击
ginger|n. 生姜
garlic|n. 大蒜
scallion|n. 青葱
vinegar|n. 醋
salt|n. 盐；食盐；v. 用盐腌；加盐于
sugar|n. 糖；食糖；v. 在…中加糖
candy|n. 糖果
honey|n. 蜂蜜；甜蜜；宝贝
flavour|n. 风味；滋味；味道；v. 给…添风味；调味
sour|adj. 酸的；不友好的；坏脾气的；v. （使）变酸
sweet|adj. 甜的；悦人的
bitter|adj. 有苦味的；痛苦的；刺痛的；激烈而不快的
spicy|adj. 含香料的；辣的；下流的
delicious|adj. 美味的；可口的
yummy|adj. 美味的；可口的
tasty|adj. 美味的；可口的
hunger|n. 饥饿；渴求；v. 使饥饿；渴望
thirsty|adj. 口渴的；渴望的
spice|n. 香料；调味品；趣味
sauce|n. 酱汁；调味汁
ketchup|n. 番茄酱
perfume|n. 香水；香味；v. 给…添加香味
ingredient|n. 成分；配料；要素；因素
supplement|n. 补充物；附录；附加费；v. 补充；增加
digest|n. 摘要；文摘；v. 消化；领会
cook|n. 厨师；v. 烹饪
bake|v. 烘；烤；焙
fry|v. 油炸；油煎
roast|v. 烤；烘烤；n. 烤肉；烘烤；adj. 烤的；焙的
toast|n. 烤面包片；敬酒；干杯；v. 向...祝酒；为...干杯；烘烤
suck|v. 吮；吮吸
lick|v. 舔；轻拍；吞卷；克服；n. 舔；少许
chew|v. 咀嚼
gum|n. 树胶；口香糖；牙龈；v. 用胶粘
soak|v. 浸泡；吸收；n. 浸泡
dip|v. 浸；蘸；（暂时）减少；n. 浸；蘸；下降
squeeze|v. 捏；榨；挤（进）；n. 捏；榨；挤
stir|v. 搅拌；搅动；激起
grind|v. 碾碎；磨碎；n. 苦差事
slice|n. 切片；薄片；部分；片段；v. 切成片
architecture|n. 体系结构；建筑学；建筑设计
erection|n. （阴茎）勃起；建造；竖立；建筑物
structure|n. 结构；建筑物；v. 组织；安排
construct|v. 建造；构造；作（几何图）；n. 结构（物）；构想；概念
obstruct|v. 阻碍；阻塞；阻挡
establish|v. 建立；确立；制订；使被安排好；使认定；使承认
build|v. 建筑；建造；逐步加强；n. 构造；体格；体形
found|v. 建立；创建；v. 找到；发现；认为； “find”的过去式和过去分词
concrete|adj. 具体的；有形的；混凝土的；n. 混凝土；具体物；v. 用混凝土覆盖
steel|n. 钢；钢铁
stability|n. 固定；牢固；稳定
site|n. 位置；场所
venue|n. 举办地点；会场；（比赛）地点
landmark|n. 地标；里程碑；界标；adj. 有重大意义的
situated|adj. 位于…的；处于…的境地的；v. 使位于；使坐落于 ；“situate”的过去式和过去分词
locate|v. 位于；查找…的地点；确定…的位置；使坐落于
reside|v. 居住；（性质）存在；属于
inhabit|v. 居住于；栖息
migrate|v. 迁移；移居；迁徙
settle|v. 定居；安顿；解决
dwelling|n. 住宅；住所；v. 居住；栖身；沉湎于；“dwell”的现在分词
skyscraper|n. 摩天大楼
villa|n. 别墅
mansion|n. 大厦；宅邸
apartment|n. 单元住宅；公寓住宅
hostel|n. 旅社；招待所；（校外）学生宿舍
lodge|n. 小舍；传达室；v. 存放；借宿；提出（抗议）
hut|n. 小屋；棚屋；茅屋
cabin|n. 小棚屋；船舱；客舱
cellar|n. 地窖；地下室
shed|n. 棚屋；v. 摆脱；去除；使脱落
cottage|n. 村舍；小屋；小别墅
nursery|n. 托儿所；苗圃
cradle|n. 摇篮；发源地；吊架；v. 轻轻抱着
shelter|n. 避难所；庇护所；v. 庇护；遮蔽
block|n. 块；街区；大楼；大厦；障碍物；v. 阻塞；阻碍
grid|n. 网格；格栅；方格；系统网络
aisle|n. 过道；通道；走廊
porch|n. 门廊
corridor|n. 走廊
stair|n. 楼梯；梯级
staircase|n. 楼梯
storey|n. 楼层
layer|n. 层；层次
elevator|n. 电梯；升降机
escalator|n. 自动扶梯；电动扶梯
handrail|n. 扶栏
pillar|n. 柱子；栋梁
column|n. 圆柱；专栏；纵；列
beam|n. 光线；横梁；v. 眉开眼笑；发射（电波或光）
vault|n. 拱顶；墓穴；金库；撑竿跳；v. 跳跃
arch|n. 拱形；拱门；弧形；v. （使）成弓形；adj. 调皮的； 撒娇的；主要的；首要的
ceiling|n. 天花板
eaves|n. 屋檐
chimney|n. 烟囱
reception|n. 接待；招待会
lobby|v. 游说；n. 大厅；休息室
bench|n. 长凳；工作台
parlour|n. 客厅；起居室；营业室
fireplace|n. 壁炉
radiator|n. 散热器；暖气装置
living room|phrase. 客厅；起居室
cabinet|n. 储藏柜；内阁
balcony|n. 阳台
kitchen|n. 厨房
lavatory|n. 盥洗室；厕所
toilet|n. 厕所；马桶；卫生间；盥洗室
bath|n. 洗澡；浴室；v. 给…洗澡
basin|n. 脸盆；水池；盆地；流域
reserve|v. 保留；储备；预订；n. 储备；保留；保护区；候补
store|n. 商店；店铺；仓库；储存；v. 贮藏；存储
mall|n. 购物中心
supermarket|n. 超市；超级市场
booth|n. 小亭；临时货摊；隔间
casino|n. 赌场
studio|n. 演播室；录音棚；工作室
downtown|n. 市中心区；（市中）商业区；adj. 市区的；adv. 在市区；往市区
urban|adj. 城市的；都市的
peripheral|adj. 外围的；周边的；次要的；n. 外围设备
vicinity|n. 附近；周围地区；邻近地区
room|n. 房间；空间
void|adj. 空的；缺乏的；无效的；n. 空白；空虚；v. 取消；使无效
